ENE,EL,ELECTRIQUE
ENE,ES,ESSENCE
ENE,E8,"BIO ETHANOL"
ENE,GN,GNV
ENE,GO,GASOIL
ENE,GP,GPL
ENE,NR,"NON RENSEIGNE"
